,id,age,taille,poids,niveau_etude,revenu_estime_mois,historique_credits,risque_personnel,date_creation_compte,score_credit,loyer_mensuel,sport_licence_oui,sport_licence_non,smoker_oui,smoker_non,situation_familiale_célibataire,situation_familiale_marié,situation_familiale_divorcé,situation_familiale_veuf,montant_pret
953,988,51,166.0,91.6,3,2694,3.0,0.37,2024-09-17,574.0,5000.0,0,1,1,0,1,0,0,0,20468.52122428576
954,989,58,159.2,51.4,2,3510,3.0,0.89,2022-10-13,574.0,5000.0,0,1,1,0,0,0,0,0,3781.4490294781554
955,990,71,160.9,59.3,4,2273,3.0,0.32,2023-03-15,574.0,5000.0,1,0,0,1,0,1,0,0,6691.407365161992
956,991,26,165.3,71.3,1,2847,3.0,0.51,2022-07-22,574.0,583.92,0,1,1,0,0,0,0,0,500.0
957,992,66,174.4,67.2,0,2302,0.0,0.77,2022-07-03,574.0,10000.0,1,0,0,1,0,0,1,0,3693.546074949823
958,993,48,177.0,64.5,2,2651,3.0,0.62,2022-05-21,632.0,5000.0,0,1,1,0,0,0,1,0,500.0
959,994,26,162.3,72.8,2,3764,3.0,0.02,2021-08-22,574.0,5000.0,0,1,1,0,0,0,0,0,8307.81968180925
960,995,58,161.4,95.5,2,2778,1.0,0.22,2022-10-21,574.0,5000.0,0,1,0,1,0,0,0,0,500.0
961,996,66,189.2,88.6,2,4796,5.0,0.51,2024-02-27,574.0,10000.0,1,0,0,1,0,1,0,0,13019.752251067695
962,997,63,161.1,97.8,2,1886,3.0,0.88,2020-05-08,574.0,5000.0,0,1,1,0,1,0,0,0,5469.826111630515
963,998,50,168.7,84.8,4,2532,3.0,0.18,2021-05-22,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
964,999,58,188.3,76.8,2,1434,3.0,0.61,2021-06-28,505.0,1185.44,1,0,0,1,0,1,0,0,5048.039098782987
965,1000,41,168.6,69.1,3,4020,0.0,0.74,2022-08-20,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
966,1001,42,155.5,86.9,3,2867,3.0,0.66,2023-10-12,574.0,10000.0,0,1,0,1,0,0,0,0,6031.912664061217
967,1002,54,181.8,65.1,0,2009,3.0,0.24,2023-10-06,676.0,5000.0,0,1,0,1,1,0,0,0,9266.683867550915
968,1003,35,176.6,88.2,2,1947,3.0,0.25,2023-10-10,453.0,764.96,0,1,0,1,0,0,0,1,500.0
969,1004,47,166.5,73.2,2,500,1.0,0.8,2020-05-27,480.0,10000.0,0,1,1,0,0,0,1,0,500.0
970,1005,66,161.5,76.0,2,789,3.0,0.88,2023-04-14,756.0,10000.0,1,0,0,1,0,0,0,1,500.0
971,1006,61,180.7,75.4,4,2747,2.0,0.2,2022-01-10,839.0,1111.12,1,0,0,1,0,0,1,0,899.2670081650382
972,1007,42,179.7,57.5,2,3382,3.0,0.75,2023-10-15,329.0,5000.0,1,0,1,0,0,0,0,1,500.0
973,1009,63,168.1,73.6,1,2910,1.0,0.96,2023-06-24,687.0,731.55,0,1,0,1,0,0,0,0,14812.435436480271
974,1010,71,159.6,86.3,0,2377,4.0,0.58,2020-04-14,574.0,535.66,0,1,0,1,0,0,0,0,500.0
975,1011,63,169.0,61.7,2,653,1.0,0.05,2020-08-27,574.0,5000.0,0,1,0,1,0,0,0,1,4245.059588698138
976,1012,38,152.4,59.0,0,1929,3.0,0.46,2024-05-30,802.0,601.59,1,0,0,1,0,0,1,0,9635.422441407767
977,1013,74,181.8,69.8,3,2620,1.0,0.13,2024-12-29,574.0,5000.0,0,1,0,1,1,0,0,0,16850.61187309268
978,1015,19,160.2,84.6,0,2966,3.0,0.83,2020-11-06,574.0,292.64,1,0,0,1,1,0,0,0,850.6211950400723
979,1016,71,168.1,60.3,0,3732,3.0,0.39,2025-03-19,750.0,5000.0,0,1,1,0,0,0,1,0,500.0
980,1017,49,178.3,61.8,4,2401,3.0,0.76,2022-01-20,815.0,5000.0,0,1,1,0,0,0,0,1,24229.333710598563
981,1018,50,174.8,58.5,1,1539,4.0,0.16,2022-07-07,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
982,1019,37,164.2,76.8,1,3333,3.0,0.19,2022-09-18,574.0,5000.0,0,1,0,1,0,0,0,0,26598.11360987438
983,1020,31,174.4,47.1,4,2589,2.0,0.42,2025-06-02,359.0,1067.25,0,1,0,1,0,0,0,0,28361.216717560765
984,1021,61,169.8,63.7,1,2968,3.0,0.45,2021-10-23,574.0,5000.0,1,0,0,1,1,0,0,0,500.0
985,1022,41,158.7,78.9,0,3971,3.0,0.65,2020-11-20,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
986,1023,28,156.0,80.0,2,543,2.0,0.22,2020-03-18,699.0,10000.0,0,1,1,0,0,0,0,0,500.0
987,1024,37,184.0,68.0,2,1645,2.0,0.36,2021-08-21,574.0,939.52,0,1,0,1,1,0,0,0,16779.477423165245
988,1025,32,163.1,60.3,0,3378,1.0,0.36,2021-02-07,352.0,790.78,0,1,1,0,0,1,0,0,500.0
989,1026,71,178.8,72.4,1,3935,3.0,0.45,2021-11-06,707.0,5000.0,0,1,0,1,0,0,1,0,30582.229512865797
990,1027,73,154.6,73.7,0,3084,1.0,0.56,2024-11-16,574.0,1267.42,1,0,1,0,0,1,0,0,500.0
991,1028,21,165.2,66.1,3,1953,3.0,0.06,2020-11-13,586.0,5000.0,1,0,1,0,0,1,0,0,500.0
992,1029,49,178.0,82.4,4,1898,0.0,0.88,2024-12-04,574.0,5000.0,1,0,1,0,0,0,0,0,27049.936870365764
993,1030,29,180.5,57.7,0,2112,0.0,0.75,2023-09-21,574.0,5000.0,0,1,0,1,0,0,1,0,500.0
994,1031,40,171.8,68.9,1,2141,5.0,0.47,2025-02-10,574.0,5000.0,0,1,1,0,0,0,0,1,500.0
995,1032,62,176.4,48.3,4,2824,3.0,0.52,2022-12-06,574.0,5000.0,1,0,1,0,0,0,1,0,5736.74882634086
996,1033,73,171.5,72.1,2,2728,3.0,0.02,2022-12-23,574.0,5000.0,1,0,1,0,0,0,0,0,4899.640179693654
997,1034,35,188.7,56.3,4,1971,5.0,0.25,2022-02-11,574.0,10000.0,0,1,1,0,0,0,0,0,19659.52989597216
998,1035,19,161.6,56.8,1,2831,3.0,0.67,2023-01-02,586.0,5000.0,0,1,0,1,0,0,1,0,16346.695616229796
999,1036,40,165.7,70.6,1,3418,0.0,0.12,2024-09-14,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
1000,1038,29,168.2,70.9,0,2389,3.0,0.1,2021-06-08,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
1001,1039,19,167.5,61.7,4,841,3.0,0.37,2024-04-13,574.0,892.2,1,0,0,1,0,1,0,0,500.0
1002,1040,41,156.8,68.6,0,1249,5.0,0.73,2022-08-02,847.0,5000.0,1,0,1,0,0,1,0,0,500.0
1003,1041,71,147.2,67.4,2,4829,3.0,0.51,2021-02-05,435.0,10000.0,0,1,0,1,0,0,0,1,500.0
1004,1042,72,170.5,57.1,1,1748,3.0,0.08,2022-08-07,651.0,5000.0,1,0,1,0,0,0,0,1,500.0
1005,1043,20,170.4,43.3,1,2034,3.0,0.9,2022-03-06,715.0,297.61,1,0,0,1,1,0,0,0,3270.4699795050205
1006,1044,25,167.2,81.9,0,2988,3.0,0.33,2025-03-15,574.0,479.63,1,0,0,1,0,0,0,0,500.0
1007,1045,68,167.3,75.4,0,3294,3.0,0.49,2021-07-17,648.0,5000.0,0,1,1,0,1,0,0,0,500.0
1008,1046,65,165.4,76.4,2,1212,3.0,0.55,2024-09-11,437.0,5000.0,0,1,1,0,0,0,1,0,500.0
1009,1047,19,163.4,80.3,1,3507,3.0,0.17,2024-12-01,742.0,5000.0,0,1,0,1,0,1,0,0,3339.4071421091703
1010,1048,34,179.9,74.5,2,3333,5.0,0.3,2025-05-13,574.0,5000.0,0,1,0,1,0,1,0,0,11440.41558874762
1011,1049,75,182.7,43.3,2,4597,3.0,0.41,2025-03-28,574.0,5000.0,0,1,0,1,1,0,0,0,13715.3838415264
1012,1050,34,181.4,91.6,3,5053,4.0,0.9,2020-09-25,574.0,5000.0,1,0,0,1,0,0,1,0,28059.26791132646
1013,1051,44,167.0,41.2,2,2582,3.0,0.7,2023-08-08,574.0,5000.0,0,1,0,1,0,0,1,0,10011.969200754056
1014,1052,64,160.5,63.4,1,1629,1.0,0.88,2023-05-14,574.0,10000.0,1,0,0,1,1,0,0,0,500.0
1015,1053,20,166.6,74.9,4,3545,5.0,0.43,2022-06-08,432.0,5000.0,0,1,1,0,0,1,0,0,500.0
1016,1054,31,171.1,53.3,3,1368,5.0,0.53,2021-03-14,574.0,10000.0,1,0,0,1,0,0,0,0,500.0
1017,1055,70,173.8,62.3,1,3803,3.0,0.48,2021-04-10,631.0,5000.0,1,0,1,0,0,0,1,0,500.0
1018,1056,70,180.3,61.9,1,2358,3.0,0.85,2022-11-02,574.0,5000.0,1,0,0,1,0,0,0,0,28681.119322248596
1019,1057,57,153.9,65.3,0,2968,0.0,0.5,2021-01-20,574.0,5000.0,0,1,0,1,0,0,0,1,500.0
1020,1058,41,170.7,74.5,1,1062,3.0,0.17,2024-03-11,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
1021,1059,26,163.6,58.4,3,3387,3.0,0.12,2024-04-17,574.0,446.82,0,1,0,1,0,0,0,0,8591.117754055536
1022,1060,38,169.4,51.5,3,1510,3.0,0.28,2025-06-08,574.0,787.95,1,0,1,0,0,0,1,0,500.0
1023,1061,67,176.2,62.3,2,1931,3.0,0.69,2023-06-30,474.0,5000.0,1,0,1,0,0,0,1,0,6394.756182854656
1024,1062,48,171.3,69.7,4,1285,3.0,0.79,2023-01-21,654.0,5000.0,0,1,0,1,0,0,0,1,28660.654900555084
1025,1063,26,164.2,70.7,3,1061,5.0,0.72,2021-02-05,313.0,5000.0,1,0,0,1,0,1,0,0,21639.31929549234
1026,1064,56,180.9,92.4,0,2297,3.0,0.84,2024-07-03,593.0,5000.0,0,1,0,1,0,0,0,0,500.0
1027,1065,22,150.9,63.0,0,500,3.0,0.9,2020-12-12,574.0,10000.0,1,0,1,0,0,0,0,0,500.0
1028,1066,46,165.3,75.3,2,4217,3.0,0.72,2021-10-29,613.0,5000.0,0,1,1,0,0,0,0,0,500.0
1029,1067,26,172.8,72.1,2,1432,3.0,0.98,2022-05-22,574.0,10000.0,1,0,1,0,1,0,0,0,500.0
1030,1068,73,169.3,46.4,0,1705,3.0,0.98,2023-05-02,446.0,5000.0,0,1,1,0,1,0,0,0,500.0
1031,1069,45,174.3,75.3,1,3838,2.0,0.75,2021-12-12,706.0,5000.0,0,1,1,0,1,0,0,0,500.0
1032,1070,74,169.6,52.3,2,1749,3.0,0.12,2023-05-17,564.0,1003.97,1,0,1,0,0,1,0,0,500.0
1033,1071,62,170.0,68.1,2,2663,4.0,0.03,2023-08-05,574.0,10000.0,1,0,0,1,0,0,1,0,33214.03193970021
1034,1072,71,164.8,54.8,0,4546,3.0,0.02,2024-11-16,567.0,5000.0,0,1,0,1,0,1,0,0,23563.9251928688
1035,1073,30,187.1,81.3,0,1491,2.0,0.47,2023-11-26,574.0,436.93,0,1,1,0,1,0,0,0,500.0
1036,1074,29,192.3,74.1,1,2183,1.0,0.1,2023-02-26,846.0,10000.0,1,0,0,1,1,0,0,0,17288.094989211968
1037,1075,64,170.1,101.2,1,2485,3.0,0.25,2025-03-12,368.0,5000.0,1,0,0,1,1,0,0,0,500.0
1038,1076,65,157.1,86.6,4,3059,3.0,0.88,2020-10-18,574.0,10000.0,1,0,1,0,0,1,0,0,20859.392063791667
1039,1077,63,167.8,80.5,3,2745,1.0,0.24,2021-09-28,651.0,10000.0,0,1,0,1,0,0,0,1,5384.587170852851
1040,1078,22,176.8,89.7,0,2291,3.0,0.04,2023-03-26,574.0,10000.0,0,1,1,0,0,0,0,0,500.0
1041,1079,56,160.8,67.8,2,2685,3.0,0.44,2024-07-04,574.0,5000.0,0,1,0,1,0,1,0,0,500.0
1042,1080,58,162.1,75.3,0,500,3.0,0.58,2024-11-26,574.0,1259.93,0,1,1,0,0,0,0,0,500.0
1043,1081,49,169.6,66.5,1,3033,3.0,0.98,2023-03-21,574.0,5000.0,0,1,0,1,0,0,1,0,500.0
1044,1082,29,170.1,52.8,3,1319,3.0,0.33,2022-12-13,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
1045,1083,75,169.6,62.1,4,4342,0.0,0.13,2020-02-06,574.0,5000.0,0,1,0,1,0,0,1,0,645.9904107965895
1046,1084,71,159.8,79.6,2,3620,3.0,0.68,2020-01-03,574.0,841.3,0,1,1,0,0,0,0,0,500.0
1047,1085,42,181.1,70.7,3,1868,0.0,0.18,2024-08-27,574.0,5000.0,1,0,1,0,0,0,1,0,500.0
1048,1086,58,166.4,75.2,1,2179,4.0,0.96,2023-07-30,574.0,432.14,1,0,1,0,1,0,0,0,500.0
1049,1087,65,148.5,59.7,1,739,3.0,0.26,2020-07-27,574.0,1109.18,0,1,0,1,0,0,0,1,16774.439422281055
1050,1088,33,179.4,93.6,3,1698,5.0,0.91,2021-09-23,575.0,10000.0,1,0,0,1,0,1,0,0,23539.407542932902
1051,1089,23,157.4,76.6,1,2556,2.0,0.99,2024-07-23,574.0,5000.0,1,0,0,1,1,0,0,0,500.0
1052,1090,23,181.0,78.0,2,783,3.0,0.96,2024-07-26,574.0,1089.8,1,0,0,1,0,0,1,0,12101.832509137765
1053,1091,44,181.9,62.0,3,3979,3.0,0.54,2021-07-07,574.0,10000.0,0,1,1,0,0,0,0,0,500.0
1054,1092,42,165.4,81.4,0,2626,1.0,0.54,2022-10-04,574.0,1065.47,0,1,1,0,0,0,0,0,500.0
1055,1093,52,177.3,51.5,2,2240,4.0,0.57,2020-08-16,590.0,5000.0,1,0,1,0,0,0,0,0,14516.221113864312
1056,1094,53,156.9,70.5,2,3004,3.0,0.8,2022-12-31,432.0,5000.0,1,0,0,1,0,0,0,0,500.0
1057,1095,27,171.2,55.2,1,3426,3.0,0.65,2025-04-17,737.0,5000.0,0,1,0,1,0,0,0,0,500.0
1058,1096,70,170.0,54.5,1,514,3.0,0.37,2024-08-09,786.0,5000.0,1,0,1,0,0,0,1,0,12668.779327914164
1059,1097,35,169.9,65.5,0,654,4.0,0.94,2021-01-10,574.0,920.55,1,0,1,0,0,0,0,1,500.0
1060,1098,42,176.6,82.0,0,5329,4.0,0.73,2023-04-21,582.0,10000.0,1,0,0,1,0,0,0,0,500.0
1061,1099,50,173.1,72.6,1,2528,3.0,0.06,2020-06-05,574.0,915.88,0,1,1,0,0,0,0,0,500.0
1062,1100,56,161.3,46.7,3,1801,3.0,0.52,2024-04-29,574.0,432.71,1,0,0,1,1,0,0,0,500.0
1063,1101,41,167.1,73.7,1,679,3.0,0.88,2024-05-26,702.0,756.77,0,1,1,0,0,0,0,1,500.0
1064,1102,31,162.1,61.3,3,3312,3.0,0.98,2025-05-14,574.0,469.76,0,1,0,1,0,0,0,0,14987.19677802268
1065,1103,24,170.2,92.9,1,537,4.0,0.56,2022-11-29,355.0,5000.0,0,1,1,0,0,0,0,1,500.0
1066,1104,44,168.6,47.9,2,1202,5.0,0.75,2024-03-31,485.0,10000.0,0,1,0,1,1,0,0,0,29158.540553640065
1067,1105,36,165.1,69.1,4,1287,3.0,0.04,2024-07-19,574.0,5000.0,0,1,1,0,0,0,1,0,500.0
1068,1106,28,150.0,60.7,1,2875,3.0,0.9,2020-07-19,483.0,5000.0,0,1,0,1,1,0,0,0,500.0
1069,1107,22,172.2,71.3,3,1774,4.0,0.29,2021-02-04,574.0,5000.0,1,0,0,1,0,0,0,1,18130.79605409314
1070,1108,46,173.3,59.1,1,2652,3.0,0.63,2025-03-09,445.0,5000.0,0,1,1,0,1,0,0,0,500.0
1071,1109,51,171.2,84.3,1,1306,5.0,0.73,2021-07-10,459.0,1224.92,1,0,1,0,0,0,0,0,500.0
1072,1110,24,166.0,93.2,1,4087,3.0,0.05,2021-08-03,344.0,5000.0,1,0,0,1,0,0,1,0,500.0
1073,1111,35,163.3,76.0,0,3079,0.0,0.23,2024-07-22,574.0,5000.0,1,0,1,0,1,0,0,0,500.0
1074,1112,23,166.0,73.2,4,2556,3.0,0.87,2022-03-21,319.0,5000.0,0,1,1,0,0,1,0,0,12855.79366176639
1075,1113,47,170.1,59.7,3,2220,3.0,0.17,2024-09-14,574.0,5000.0,0,1,0,1,0,1,0,0,5855.632319634432
1076,1114,57,184.7,67.9,1,2729,0.0,0.43,2020-09-08,574.0,1008.26,1,0,0,1,1,0,0,0,6520.441808137029
1077,1115,47,166.4,75.8,1,3997,3.0,0.15,2024-12-27,574.0,10000.0,1,0,1,0,0,0,0,1,20210.969665473087
1078,1116,67,170.7,74.2,0,500,3.0,0.1,2020-08-21,574.0,5000.0,0,1,0,1,1,0,0,0,500.0
1079,1117,48,157.9,50.8,2,954,3.0,0.28,2021-04-22,574.0,1269.21,0,1,1,0,0,0,0,0,500.0
1080,1118,46,193.1,81.9,4,2378,1.0,0.06,2024-09-02,391.0,5000.0,1,0,1,0,0,0,0,0,500.0
1081,1119,48,166.5,63.8,1,2004,3.0,0.35,2023-04-23,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
1082,1120,32,179.0,66.7,2,4564,3.0,0.23,2025-05-14,305.0,1199.8,1,0,1,0,0,0,0,1,9715.929213091253
1083,1122,35,161.4,48.0,4,1562,2.0,0.31,2021-05-30,840.0,5000.0,0,1,1,0,0,0,0,1,7062.468236450614
1084,1123,31,173.4,81.1,4,500,3.0,0.64,2022-04-20,476.0,5000.0,1,0,1,0,0,0,1,0,500.0
1085,1124,35,157.2,61.0,1,814,3.0,0.83,2024-11-30,574.0,5000.0,1,0,0,1,0,0,0,1,14017.898839679883
1086,1125,52,175.2,60.9,0,2657,5.0,0.18,2021-06-10,574.0,5000.0,0,1,0,1,0,0,1,0,500.0
1087,1126,57,171.1,86.2,0,2953,0.0,0.9,2021-09-12,311.0,5000.0,0,1,0,1,1,0,0,0,3636.953931629637
1088,1127,28,178.6,75.9,0,706,3.0,0.88,2021-04-19,656.0,10000.0,0,1,1,0,0,1,0,0,500.0
1089,1128,23,155.9,96.6,1,1683,3.0,0.57,2020-07-30,309.0,5000.0,0,1,1,0,0,0,1,0,500.0
1090,1129,20,166.5,50.7,3,5044,3.0,0.64,2023-05-25,574.0,907.53,0,1,0,1,0,0,0,0,13427.096383313634
1091,1130,72,184.3,67.3,4,1493,2.0,0.22,2024-07-04,642.0,10000.0,0,1,0,1,0,0,0,1,20129.93071725297
1092,1131,49,165.5,85.4,1,767,2.0,0.35,2020-08-17,522.0,813.2,0,1,0,1,0,0,0,0,7181.990421288722
1093,1132,18,166.8,46.6,4,536,3.0,0.4,2020-08-19,574.0,10000.0,0,1,1,0,0,0,0,0,25429.95401859597
1094,1133,33,171.4,63.6,3,828,3.0,0.46,2021-09-19,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
1095,1134,64,162.4,78.0,0,2991,3.0,0.1,2022-10-28,583.0,10000.0,1,0,0,1,1,0,0,0,500.0
1096,1135,51,160.6,64.0,1,3041,3.0,0.76,2021-06-04,574.0,10000.0,0,1,1,0,1,0,0,0,500.0
1097,1136,65,148.1,47.8,0,4242,3.0,0.97,2021-09-08,398.0,781.7,0,1,0,1,0,1,0,0,500.0
1098,1137,69,160.5,71.9,0,1150,3.0,0.56,2020-11-08,574.0,878.89,1,0,0,1,1,0,0,0,500.0
1099,1139,57,170.6,88.8,2,2555,3.0,0.31,2021-04-06,329.0,10000.0,1,0,0,1,0,0,0,0,500.0
1100,1140,28,179.6,52.3,1,5082,3.0,0.57,2022-09-07,617.0,5000.0,1,0,1,0,0,1,0,0,500.0
1101,1141,71,164.2,86.4,4,2973,3.0,0.67,2021-10-03,600.0,5000.0,0,1,0,1,1,0,0,0,27867.198087290744
1102,1142,31,162.8,64.0,3,1171,3.0,0.17,2021-02-03,574.0,5000.0,0,1,1,0,1,0,0,0,500.0
1103,1143,58,165.8,81.4,4,3041,3.0,0.32,2023-04-26,496.0,5000.0,1,0,0,1,0,0,0,0,13636.010188466014
1104,1144,23,171.4,61.3,0,3262,3.0,0.81,2024-09-30,649.0,10000.0,1,0,0,1,0,1,0,0,14076.41080307613
1105,1145,53,174.4,61.3,3,4158,4.0,0.53,2020-02-07,679.0,5000.0,1,0,1,0,0,0,0,0,16088.69832685581
1106,1146,64,161.6,43.4,0,2477,3.0,0.44,2023-02-25,574.0,5000.0,0,1,1,0,0,1,0,0,500.0
1107,1147,43,169.9,69.9,4,2608,3.0,0.31,2020-06-11,574.0,10000.0,0,1,1,0,0,0,1,0,500.0
1108,1148,71,169.2,64.2,3,657,2.0,0.14,2022-08-12,574.0,5000.0,0,1,1,0,0,0,1,0,9855.705107337182
1109,1149,40,146.8,66.4,3,1977,3.0,0.82,2021-02-19,574.0,794.46,1,0,0,1,0,0,1,0,11446.520134277058
1110,1150,69,152.1,72.3,2,2639,3.0,0.57,2021-04-05,574.0,5000.0,1,0,1,0,0,0,0,1,500.0
1111,1151,70,166.0,62.2,3,2681,5.0,0.92,2024-05-11,574.0,5000.0,1,0,1,0,0,0,0,0,5050.993511279376
1112,1152,56,167.3,71.9,4,762,3.0,0.04,2023-05-08,574.0,288.03,1,0,0,1,0,0,0,0,12496.717452065768
1113,1153,48,168.8,58.3,0,3469,3.0,0.04,2025-02-03,627.0,10000.0,0,1,1,0,1,0,0,0,500.0
1114,1154,54,166.1,57.3,0,2954,1.0,0.61,2024-01-22,771.0,578.25,0,1,1,0,0,0,1,0,500.0
1115,1155,30,153.4,61.8,2,1652,3.0,0.02,2023-01-12,749.0,5000.0,0,1,1,0,0,0,0,0,500.0
1116,1156,19,173.0,47.9,0,2316,3.0,0.83,2024-06-24,326.0,5000.0,1,0,1,0,0,0,1,0,500.0
1117,1157,54,174.5,87.9,0,1927,3.0,0.22,2020-06-19,574.0,5000.0,1,0,0,1,0,0,0,0,500.0
1118,1159,32,172.9,89.8,3,1064,3.0,0.87,2024-07-16,749.0,884.22,1,0,1,0,0,0,0,1,500.0
1119,1160,66,162.1,94.4,3,661,1.0,0.24,2020-04-24,445.0,5000.0,1,0,0,1,0,0,0,0,500.0
1120,1161,65,170.1,61.9,3,3209,2.0,0.28,2023-11-30,574.0,5000.0,1,0,1,0,0,0,0,0,23043.59728309674
1121,1162,51,160.3,80.0,1,2006,5.0,0.83,2024-03-08,484.0,10000.0,1,0,1,0,0,0,0,0,500.0
1122,1163,52,179.2,68.4,2,4679,3.0,0.0,2020-09-09,574.0,5000.0,1,0,0,1,1,0,0,0,1760.8297966914745
1123,1164,21,172.4,35.1,2,2714,3.0,0.58,2022-12-29,424.0,1063.2,1,0,1,0,0,0,0,0,7816.716046891914
1124,1165,68,174.9,66.2,1,2628,4.0,0.71,2021-10-01,574.0,10000.0,1,0,0,1,0,0,0,0,4872.619890470138
1125,1166,28,171.9,94.7,2,3160,3.0,0.09,2022-05-18,523.0,5000.0,0,1,1,0,0,1,0,0,500.0
1126,1167,47,176.7,84.1,2,918,3.0,0.19,2023-09-06,487.0,786.91,0,1,1,0,0,0,0,1,500.0
1127,1168,75,173.7,91.6,4,5313,1.0,0.88,2024-05-01,365.0,10000.0,0,1,0,1,0,0,1,0,18665.82973888772
1128,1169,64,176.1,44.1,2,2375,4.0,0.04,2021-10-07,574.0,5000.0,0,1,0,1,0,0,1,0,500.0
1129,1170,70,172.6,79.7,1,1865,3.0,0.75,2023-05-24,574.0,5000.0,1,0,1,0,0,0,1,0,1258.6695793032527
1130,1171,18,185.0,86.4,2,2970,3.0,0.24,2022-10-27,574.0,374.13,0,1,1,0,0,0,1,0,500.0
1131,1172,48,170.8,56.6,4,2714,1.0,0.02,2024-04-12,574.0,5000.0,0,1,0,1,0,1,0,0,16761.12307837128
1132,1173,38,159.9,70.2,1,1871,1.0,0.67,2021-07-14,574.0,5000.0,1,0,0,1,0,0,0,1,500.0
1133,1174,75,166.7,73.3,1,5119,0.0,0.76,2023-11-23,708.0,52.19,1,0,1,0,0,0,0,1,21730.1037980072
1134,1176,56,175.8,57.5,1,2988,5.0,0.42,2025-01-02,574.0,10000.0,0,1,0,1,0,0,1,0,16788.31159504446
1135,1177,18,172.8,72.8,1,3272,1.0,0.98,2021-05-07,574.0,5000.0,1,0,1,0,0,0,1,0,500.0
1136,1178,55,182.8,70.1,0,3513,3.0,0.81,2022-01-27,409.0,5000.0,0,1,1,0,0,0,0,0,500.0
1137,1179,43,160.0,45.5,4,2597,3.0,0.7,2020-05-31,574.0,5000.0,1,0,1,0,0,1,0,0,500.0
1138,1180,37,191.0,66.0,3,1504,3.0,0.31,2023-02-18,629.0,10000.0,1,0,1,0,0,0,0,0,500.0
1139,1181,52,161.2,49.3,2,3497,3.0,0.26,2021-02-03,574.0,10000.0,1,0,0,1,0,0,0,0,27067.299243555663
1140,1182,20,173.8,66.5,4,2348,3.0,0.51,2022-09-21,574.0,965.32,1,0,0,1,0,0,0,1,10272.473001297143
1141,1183,50,168.5,44.1,1,4167,3.0,0.66,2022-01-27,574.0,10000.0,1,0,0,1,0,0,0,1,500.0
1142,1184,73,152.9,56.0,4,2927,3.0,0.51,2023-04-25,574.0,10000.0,0,1,1,0,0,0,0,1,500.0
1143,1185,51,177.1,72.5,2,1135,3.0,0.74,2022-04-03,428.0,512.35,0,1,1,0,0,0,1,0,500.0
1144,1186,32,165.6,65.7,4,4229,3.0,0.38,2020-04-10,574.0,5000.0,0,1,1,0,0,0,1,0,2230.4768370441548
1145,1187,55,170.9,78.1,0,3219,4.0,0.79,2024-03-23,803.0,988.42,1,0,0,1,0,0,0,0,29159.75396291384
1146,1188,58,174.7,102.3,0,2430,0.0,0.2,2020-10-06,392.0,378.79,0,1,0,1,0,0,0,0,500.0
1147,1189,54,178.9,57.9,1,4279,3.0,0.01,2022-10-03,389.0,10000.0,1,0,1,0,0,0,0,1,500.0
1148,1190,34,163.7,80.8,4,4721,3.0,0.83,2022-02-21,711.0,5000.0,0,1,0,1,0,0,0,1,23979.35837424699
1149,1191,45,175.4,78.3,4,1494,3.0,0.58,2024-07-02,574.0,5000.0,0,1,1,0,0,1,0,0,9849.81775368521
1150,1192,18,180.0,70.8,2,1379,3.0,0.84,2024-10-22,504.0,5000.0,1,0,1,0,0,1,0,0,19656.6597615602
1151,1193,56,149.2,59.4,0,1435,2.0,0.18,2020-10-30,789.0,1016.28,1,0,0,1,0,1,0,0,5703.955188223215
1152,1194,74,182.0,89.7,1,2641,4.0,0.45,2022-09-11,574.0,953.7,1,0,1,0,0,0,0,1,3227.086694925262
1153,1196,51,165.1,63.3,0,3488,3.0,0.44,2022-06-20,663.0,5000.0,0,1,0,1,1,0,0,0,500.0
1154,1197,32,155.3,59.0,3,4015,3.0,0.56,2023-04-10,574.0,10000.0,1,0,0,1,0,0,1,0,7095.621860118412
1155,1198,75,148.7,56.3,1,1216,1.0,0.47,2025-02-17,454.0,660.38,0,1,1,0,0,1,0,0,500.0
1156,1199,46,169.3,64.0,3,693,3.0,0.02,2022-03-03,574.0,1080.71,0,1,1,0,0,0,0,0,500.0
1157,1200,33,168.1,64.9,1,1845,3.0,0.76,2022-12-24,413.0,230.83,0,1,0,1,0,0,1,0,500.0
1158,1201,56,184.7,62.0,3,1150,4.0,0.55,2020-09-30,574.0,10000.0,0,1,0,1,0,1,0,0,500.0
1159,1202,47,164.9,71.3,1,3864,3.0,0.87,2020-05-27,828.0,5000.0,0,1,1,0,0,0,0,1,500.0
1160,1203,43,155.7,88.0,0,2329,3.0,0.11,2024-03-12,574.0,10000.0,0,1,0,1,0,0,1,0,14288.745445050952
1161,1204,62,167.1,64.3,1,1459,3.0,0.35,2022-09-15,574.0,10000.0,0,1,0,1,0,0,0,1,7302.541699274392
